isogroupTR160082_c6_g1	Diacylglycerol kinase epsilon OS=Homo sapiens OX=9606 GN=DGKE PE=1 SV=1 E(blastx)=4e-164
isogroupTR82868_c11_g1	Palmitoyltransferase ZDHHC12-A OS=Danio rerio OX=7955 GN=zdhhc12a PE=3 SV=1 E(blastx)=6e-53
isogroupTR109088_c1_g1	CDGSH iron-sulfur domain-containing protein 2 homolog A OS=Branchiostoma floridae OX=7739 GN=BRAFLDRAFT_285975 PE=3 SV=1 E(blastx)=1e-34
isogroupTR139308_c0_g1	Probable RNA-directed DNA polymerase from transposon X-element OS=Drosophila melanogaster OX=7227 GN=X-element\ORF2 PE=3 SV=1 E(blastx)=9e-14
isogroupTR124167_c5_g3	Receptor-type tyrosine-protein kinase FLT3 OS=Homo sapiens OX=9606 GN=FLT3 PE=1 SV=2 E(blastx)=3e-57
isogroupTR113100_c11_g1	RUS family member 1 OS=Rattus norvegicus OX=10116 GN=Rusf1 PE=2 SV=1 E(blastx)=1e-103
isogroupTR354632_c0_g1	Calcineurin B homologous protein 1 OS=Pongo abelii OX=9601 GN=CHP1 PE=2 SV=3 E(blastx)=3e-77
isogroupTR135092_c3_g1	Melanopsin-B OS=Gadus morhua OX=8049 GN=opn4b PE=2 SV=1 E(blastx)=2e-39
isogroupTR236037_c0_g1	RYamide receptor OS=Drosophila melanogaster OX=7227 GN=RYa-R PE=2 SV=2 E(blastx)=2e-35
isogroupTR270269_c0_g1	Roundabout homolog 2 OS=Homo sapiens OX=9606 GN=ROBO2 PE=1 SV=2 E(blastx)=4e-19
isogroupTR89117_c0_g1	Peroxidasin homolog pxn-2 OS=Caenorhabditis elegans OX=6239 GN=pxn-2 PE=1 SV=1 E(blastx)=2e-28
isogroupTR147526_c1_g2	Calcium homeostasis modulator protein 5 OS=Danio rerio OX=7955 GN=calhm5.1 PE=2 SV=2 E(blastx)=2e-06
isogroupTR104880_c0_g2	Echinoderm microtubule-associated protein-like 2 OS=Rattus norvegicus OX=10116 GN=Eml2 PE=1 SV=1 E(blastx)=1e-178
isogroupTR85975_c2_g2	Telomerase protein component 1 OS=Homo sapiens OX=9606 GN=TEP1 PE=1 SV=2 E(blastx)=1e-44
isogroupTR363218_c0_g1	ATP-dependent RNA helicase DDX51 OS=Homo sapiens OX=9606 GN=DDX51 PE=1 SV=3 E(blastx)=4e-15
isogroupTR148947_c2_g4	Lysophospholipid acyltransferase 2 OS=Gallus gallus OX=9031 GN=mboat2 PE=2 SV=1 E(blastx)=1e-100
isogroupTR152681_c3_g6	Conserved oligomeric Golgi complex subunit 6 OS=Drosophila melanogaster OX=7227 GN=Cog6 PE=2 SV=1 E(blastx)=6e-155
isogroupTR145180_c14_g1	Dynein regulatory complex subunit 6 OS=Homo sapiens OX=9606 GN=FBXL13 PE=2 SV=3 E(blastx)=2e-89
isogroupTR80190_c0_g1	Pyrethroid hydrolase Ces2e OS=Mus musculus OX=10090 GN=Ces2e PE=1 SV=1 E(blastx)=5e-22
isogroupTR161768_c0_g2	Sulfotransferase family cytosolic 1B member 1 OS=Canis lupus familiaris OX=9615 GN=SULT1B1 PE=1 SV=1 E(blastx)=4e-18
isogroupTR135317_c1_g3	Solute carrier family 22 member 6-B OS=Xenopus laevis OX=8355 GN=slc22a6-b PE=2 SV=1 E(blastx)=2e-19
isogroupTR148924_c3_g2	Probable RNA-directed DNA polymerase from transposon X-element OS=Drosophila melanogaster OX=7227 GN=X-element\ORF2 PE=3 SV=1 E(blastx)=3e-07
isogroupTR251929_c0_g1	Cytoplasmic aconitate hydratase OS=Gallus gallus OX=9031 GN=ACO1 PE=2 SV=1 E(blastx)=7e-10
isogroupTR209497_c0_g1	Integrator complex subunit 11 OS=Drosophila melanogaster OX=7227 GN=IntS11 PE=1 SV=1 E(blastx)=5e-05
isogroupTR124192_c7_g2	ADP-ribosylarginine hydrolase Tri1 OS=Serratia proteamaculans (strain 568) OX=399741 GN=tri1 PE=1 SV=1 E(blastx)=2e-08
isogroupTR246327_c0_g1	Cystatin-A OS=Bos taurus OX=9913 GN=CSTA PE=1 SV=1 E(blastx)=6e-12
isogroupTR175478_c0_g1	Anaphase-promoting complex subunit cdc20 OS=Dictyostelium discoideum OX=44689 GN=cdc20 PE=1 SV=1 E(blastx)=3e-30
isogroupTR390632_c0_g1	G-protein coupled receptor 3 OS=Mus musculus OX=10090 GN=Gpr3 PE=2 SV=1 E(blastx)=5e-06
isogroupTR80119_c2_g1	Coagulation factor VIII OS=Sus scrofa OX=9823 GN=F8 PE=1 SV=2 E(blastx)=9e-41
isogroupTR252108_c0_g1	Protein sidekick-1 OS=Gallus gallus OX=9031 GN=SDK1 PE=1 SV=1 E(blastx)=8e-20
isogroupTR154100_c5_g10	Organic cation transporter protein OS=Drosophila melanogaster OX=7227 GN=Orct PE=1 SV=1 E(blastx)=4e-60
isogroupTR141783_c1_g1	Leucine-rich repeat-containing protein 40 OS=Gallus gallus OX=9031 GN=LRRC40 PE=2 SV=1 E(blastx)=7e-168
isogroupTR218257_c0_g1	5-hydroxytryptamine receptor 4 OS=Mus musculus OX=10090 GN=Htr4 PE=1 SV=3 E(blastx)=4e-16
isogroupTR86204_c6_g1	17-beta-hydroxysteroid dehydrogenase 14 OS=Bos taurus OX=9913 GN=HSD17B14 PE=2 SV=1 E(blastx)=1e-49
isogroupTR20777_c0_g1	Serine protease filzig OS=Drosophila melanogaster OX=7227 GN=flz PE=2 SV=1 E(blastx)=4e-13
isogroupTR157565_c1_g1	Tolloid-like protein 2 OS=Xenopus laevis OX=8355 GN=tll2 PE=2 SV=1 E(blastx)=6e-18
isogroupTR141776_c2_g1	Multidrug resistance-associated protein 4 OS=Homo sapiens OX=9606 GN=ABCC4 PE=1 SV=3 E(blastx)=2e-41
isogroupTR96760_c7_g1	Putative serine/threonine-protein kinase/receptor R826 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R826 PE=3 SV=2 E(blastx)=3e-15
isogroupTR164429_c10_g1	Protein mono-ADP-ribosyltransferase PARP15 OS=Homo sapiens OX=9606 GN=PARP15 PE=1 SV=2 E(blastx)=9e-50
isogroupTR145833_c6_g1	Inositol polyphosphate-5-phosphatase A OS=Homo sapiens OX=9606 GN=INPP5A PE=1 SV=1 E(blastx)=1e-106
isogroupTR113859_c1_g4	Cysteine-rich motor neuron 1 protein OS=Danio rerio OX=7955 GN=crim1 PE=2 SV=1 E(blastx)=8e-06
isogroupTR8196_c0_g1	Protein disulfide-isomerase OS=Bos taurus OX=9913 GN=P4HB PE=1 SV=1 E(blastx)=4e-55
isogroupTR82921_c6_g1	Glycine receptor subunit alpha-3 OS=Homo sapiens OX=9606 GN=GLRA3 PE=1 SV=2 E(blastx)=5e-64
isogroupTR128792_c0_g1	Alanine--glyoxylate aminotransferase 2 homolog 1, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=AGT2 PE=1 SV=1 E(blastx)=5e-07
isogroupTR167168_c3_g14	UBP1-associated protein 2B OS=Arabidopsis thaliana OX=3702 GN=UBA2B PE=2 SV=1 E(blastx)=2e-09
isogroupTR106411_c1_g3	26S proteasome non-ATPase regulatory subunit 10 OS=Dictyostelium discoideum OX=44689 GN=psmD10 PE=2 SV=1 E(blastx)=3e-08
isogroupTR81042_c0_g1	mRNA-capping enzyme OS=Caenorhabditis elegans OX=6239 GN=cel-1 PE=1 SV=2 E(blastx)=2e-110
isogroupTR116719_c6_g3	39S ribosomal protein L21, mitochondrial OS=Bos taurus OX=9913 GN=MRPL21 PE=1 SV=1 E(blastx)=6e-30
isogroupTR104936_c8_g3	Malonyl-CoA decarboxylase, mitochondrial OS=Homo sapiens OX=9606 GN=MLYCD PE=1 SV=3 E(blastx)=1e-106
isogroupTR92629_c7_g1	Probable multidrug resistance-associated protein lethal(2)03659 OS=Drosophila melanogaster OX=7227 GN=l(2)03659 PE=2 SV=4 E(blastx)=5e-169
isogroupTR164567_c5_g5	Charged multivesicular body protein 1b OS=Danio rerio OX=7955 GN=chmp1b PE=2 SV=1 E(blastx)=4e-76
isogroupTR96731_c1_g3	Transcription elongation factor SPT6 OS=Homo sapiens OX=9606 GN=SUPT6H PE=1 SV=2 E(blastx)=1e-63
isogroupTR160100_c7_g6	OTU domain-containing protein DDB_G0284757 OS=Dictyostelium discoideum OX=44689 GN=DDB_G0284757 PE=4 SV=2 E(blastx)=3e-11
isogroupTR118869_c1_g1	Gamma-aminobutyric acid type B receptor subunit 2 OS=Rattus norvegicus OX=10116 GN=Gabbr2 PE=1 SV=2 E(blastx)=6e-124
isogroupTR89758_c7_g2	NLR family CARD domain-containing protein 3 OS=Homo sapiens OX=9606 GN=NLRC3 PE=1 SV=2 E(blastx)=7e-05
isogroupTR81591_c0_g1	Protein sprouty homolog 2 OS=Pongo abelii OX=9601 GN=SPRY2 PE=2 SV=1 E(blastx)=3e-15
isogroupTR80285_c2_g1	Coiled-coil domain-containing protein 158 OS=Homo sapiens OX=9606 GN=CCDC158 PE=2 SV=2 E(blastx)=5e-49
isogroupTR197782_c0_g1	Peptidyl-prolyl cis-trans isomerase B OS=Bos taurus OX=9913 GN=PPIB PE=1 SV=4 E(blastx)=2e-82
isogroupTR121994_c2_g14	Tetratricopeptide repeat protein 38 OS=Mus musculus OX=10090 GN=Ttc38 PE=1 SV=2 E(blastx)=5e-51
isogroupTR307565_c0_g1	Hemicentin-1 OS=Mus musculus OX=10090 GN=Hmcn1 PE=1 SV=1 E(blastx)=2e-13
isogroupTR137780_c0_g2	Type II iodothyronine deiodinase OS=Neoceratodus forsteri OX=7892 GN=dio2 PE=2 SV=3 E(blastx)=4e-44
isogroupTR164524_c5_g1	TNF receptor-associated factor 3 OS=Homo sapiens OX=9606 GN=TRAF3 PE=1 SV=2 E(blastx)=3e-21
isogroupTR143484_c1_g1	ELAV-like protein 1-A OS=Xenopus laevis OX=8355 GN=elavl1-a PE=1 SV=1 E(blastx)=2e-18
isogroupTR164480_c0_g2	Neurotrypsin OS=Macaca mulatta OX=9544 GN=PRSS12 PE=3 SV=1 E(blastx)=2e-49
isogroupTR91747_c0_g1	Protein TTE1956 OS=Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4) OX=273068 GN=TTE1956 PE=3 SV=1 E(blastx)=1e-08
isogroupTR189569_c0_g1	N-sulphoglucosamine sulphohydrolase OS=Homo sapiens OX=9606 GN=SGSH PE=1 SV=1 E(blastx)=7e-38
isogroupTR109922_c0_g1	Probable iron/ascorbate oxidoreductase DDB_G0283291 OS=Dictyostelium discoideum OX=44689 GN=DDB_G0283291 PE=3 SV=1 E(blastx)=1e-48
isogroupTR96649_c1_g1	Aflatoxin B1 aldehyde reductase member 2 OS=Rattus norvegicus OX=10116 GN=Akr7a2 PE=1 SV=2 E(blastx)=3e-105
isogroupTR95907_c1_g1	Pancreatic secretory granule membrane major glycoprotein GP2 OS=Canis lupus familiaris OX=9615 GN=GP2 PE=1 SV=1 E(blastx)=3e-29
isogroupTR229319_c0_g1	Melanocyte-stimulating hormone receptor OS=Papio anubis OX=9555 GN=MC1R PE=3 SV=1 E(blastx)=3e-14
isogroupTR209283_c0_g1	Cation channel sperm-associated protein 4 OS=Homo sapiens OX=9606 GN=CATSPER4 PE=1 SV=1 E(blastx)=6e-15
isogroupTR26756_c0_g1	Transmembrane protein 258 OS=Mus musculus OX=10090 GN=Tmem258 PE=1 SV=1 E(blastx)=3e-06
isogroupTR173474_c12_g8	Pancreatic secretory granule membrane major glycoprotein GP2 OS=Rattus norvegicus OX=10116 GN=Gp2 PE=1 SV=1 E(blastx)=1e-26
isogroupTR163221_c0_g1	CUB and peptidase domain-containing protein 2 (Fragment) OS=Acropora millepora OX=45264 PE=1 SV=1 E(blastx)=3e-19
isogroupTR250952_c0_g1	Xaa-Pro aminopeptidase 3 OS=Mus musculus OX=10090 GN=Xpnpep3 PE=1 SV=1 E(blastx)=6e-43
isogroupTR304358_c0_g1	Cuticlin-6 OS=Caenorhabditis elegans OX=6239 GN=cut-6 PE=1 SV=2 E(blastx)=6e-15
isogroupTR173553_c18_g7	L-threonine dehydratase catabolic TdcB OS=Staphylococcus aureus (strain N315) OX=158879 GN=tdcB PE=1 SV=1 E(blastx)=1e-50
isogroupTR83553_c8_g3	NLR family CARD domain-containing protein 4 OS=Xenopus tropicalis OX=8364 GN=nlrc4 PE=2 SV=2 E(blastx)=1e-06
isogroupTR257934_c0_g1	Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=3 E(blastx)=2e-162
isogroupTR147559_c1_g1	Protocadherin-like protein OS=Acropora millepora OX=45264 PE=1 SV=1 E(blastx)=4e-06
isogroupTR114584_c0_g2	Carbonic anhydrase OS=Danio rerio OX=7955 GN=cahz PE=1 SV=2 E(blastx)=3e-11
isogroupTR82277_c1_g1	Ester hydrolase C11orf54 homolog OS=Mus musculus OX=10090 PE=1 SV=1 E(blastx)=3e-36
isogroupTR137548_c1_g1	LysM and putative peptidoglycan-binding domain-containing protein 3 OS=Xenopus tropicalis OX=8364 GN=lysmd3 PE=2 SV=1 E(blastx)=5e-25
isogroupTR189221_c0_g1	Prostasin OS=Homo sapiens OX=9606 GN=PRSS8 PE=1 SV=1 E(blastx)=7e-17
isogroupTR156249_c0_g1	DIS3-like exonuclease 2 OS=Homo sapiens OX=9606 GN=DIS3L2 PE=1 SV=4 E(blastx)=7e-19
isogroupTR171362_c3_g2	UPF0184 protein OS=Branchiostoma floridae OX=7739 PE=3 SV=1 E(blastx)=2e-07
isogroupTR411614_c0_g1	Spondin-1 OS=Homo sapiens OX=9606 GN=SPON1 PE=1 SV=2 E(blastx)=6e-06
isogroupTR118733_c8_g1	Caspase-1 OS=Drosophila melanogaster OX=7227 GN=Dcp-1 PE=1 SV=1 E(blastx)=1e-20
isogroupTR87247_c0_g1	Dopamine receptor 1 OS=Drosophila melanogaster OX=7227 GN=Dop1R1 PE=2 SV=2 E(blastx)=4e-05
isogroupTR85941_c2_g1	Calmodulin OS=Plasmodium falciparum OX=5833 PE=3 SV=4 E(blastx)=5e-48
isogroupTR88284_c1_g1	XK-related protein 6 OS=Homo sapiens OX=9606 GN=XKR6 PE=2 SV=1 E(blastx)=1e-50
isogroupTR136657_c9_g1	Myosin heavy chain, non-muscle OS=Drosophila melanogaster OX=7227 GN=zip PE=1 SV=2 E(blastx)=2e-42
isogroupTR173488_c4_g3	Chordin OS=Xenopus laevis OX=8355 GN=chrd PE=1 SV=1 E(blastx)=1e-112
isogroupTR172627_c1_g1	Probable RNA-directed DNA polymerase from transposon X-element OS=Drosophila melanogaster OX=7227 GN=X-element\ORF2 PE=3 SV=1 E(blastx)=3e-21
isogroupTR85971_c2_g1	Cyclic AMP-responsive element-binding protein 3-like protein 1 OS=Rattus norvegicus OX=10116 GN=Creb3l1 PE=2 SV=1 E(blastx)=2e-41
isogroupTR149283_c0_g2	Versican core protein OS=Bos taurus OX=9913 GN=VCAN PE=1 SV=2 E(blastx)=3e-07
isogroupTR245010_c0_g1	Short transient receptor potential channel 6 OS=Bos taurus OX=9913 GN=TRPC6 PE=2 SV=2 E(blastx)=3e-14
isogroupTR378033_c1_g1	Farnesyl pyrophosphate synthase OS=Mus musculus OX=10090 GN=Fdps PE=1 SV=1 E(blastx)=4e-36
isogroupTR151218_c0_g1	Protein kinase C epsilon type OS=Oryctolagus cuniculus OX=9986 GN=PRKCE PE=2 SV=1 E(blastx)=3e-06
isogroupTR150466_c4_g1	Hemicentin-1 OS=Mus musculus OX=10090 GN=Hmcn1 PE=1 SV=1 E(blastx)=8e-92
isogroupTR148944_c4_g1	DDB1- and CUL4-associated factor 10 OS=Danio rerio OX=7955 GN=dcaf10 PE=2 SV=2 E(blastx)=2e-89
isogroupTR252959_c1_g2	Kelch domain-containing protein 8B OS=Rattus norvegicus OX=10116 GN=Klhdc8b PE=2 SV=1 E(blastx)=5e-11
isogroupTR165946_c0_g1	Collagen alpha-2(V) chain OS=Mus musculus OX=10090 GN=Col5a2 PE=1 SV=1 E(blastx)=3e-07
isogroupTR132902_c2_g1	Acetylcholine receptor subunit alpha-like 2 OS=Drosophila melanogaster OX=7227 GN=nAChRalpha2 PE=2 SV=1 E(blastx)=7e-09
isogroupTR118373_c2_g12	Syntenin-1 OS=Homo sapiens OX=9606 GN=SDCBP PE=1 SV=1 E(blastx)=2e-05
isogroupTR101659_c2_g1	SET and MYND domain-containing protein 4 OS=Mus musculus OX=10090 GN=Smyd4 PE=2 SV=2 E(blastx)=9e-56
isogroupTR97927_c1_g1	BTB/POZ domain-containing protein 6 OS=Homo sapiens OX=9606 GN=BTBD6 PE=1 SV=3 E(blastx)=1e-21
isogroupTR256421_c0_g1	Derlin-1 OS=Homo sapiens OX=9606 GN=DERL1 PE=1 SV=1 E(blastx)=7e-08
isogroupTR110454_c9_g12	Ephrin-B2 OS=Homo sapiens OX=9606 GN=EFNB2 PE=1 SV=1 E(blastx)=7e-07
isogroupTR113893_c0_g2	Nucleotide-binding oligomerization domain-containing protein 1 OS=Homo sapiens OX=9606 GN=NOD1 PE=1 SV=1 E(blastx)=3e-08
isogroupTR106152_c1_g1	Neuropeptide FF receptor 2 OS=Homo sapiens OX=9606 GN=NPFFR2 PE=1 SV=2 E(blastx)=6e-05
isogroupTR120989_c7_g1	Probable RNA-binding protein 18 OS=Mus musculus OX=10090 GN=Rbm18 PE=2 SV=1 E(blastx)=1e-30
isogroupTR88764_c0_g1	Vacuolar protein sorting-associated protein 13C OS=Homo sapiens OX=9606 GN=VPS13C PE=1 SV=1 E(blastx)=2e-17
isogroupTR153905_c9_g7	Multiple C2 and transmembrane domain-containing protein 1 OS=Mus musculus OX=10090 GN=Mctp1 PE=1 SV=1 E(blastx)=8e-169
isogroupTR154529_c1_g8	N-acylethanolamine-hydrolyzing acid amidase OS=Oryctolagus cuniculus OX=9986 GN=NAAA PE=1 SV=2 E(blastx)=4e-92
isogroupTR148952_c15_g2	Dimethylaniline monooxygenase [N-oxide-forming] 2 OS=Homo sapiens OX=9606 GN=FMO2 PE=1 SV=5 E(blastx)=6e-44
isogroupTR150519_c10_g1	ADP-ribosylation factor-like protein 8B-A OS=Danio rerio OX=7955 GN=arl8ba PE=2 SV=1 E(blastx)=5e-12
isogroupTR381347_c1_g1	F-actin-capping protein subunit alpha OS=Drosophila melanogaster OX=7227 GN=cpa PE=2 SV=1 E(blastx)=4e-86
isogroupTR90991_c0_g1	Nucleoporin nup189 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nup189 PE=1 SV=2 E(blastx)=3e-06
isogroupTR88286_c0_g1	Serine/threonine-protein kinase haspin OS=Mus musculus OX=10090 GN=Haspin PE=1 SV=3 E(blastx)=1e-94
isogroupTR84424_c0_g1	Calmodulin OS=Renilla reniformis OX=6136 PE=1 SV=2 E(blastx)=4e-44
isogroupTR164605_c1_g1	Multiple inositol polyphosphate phosphatase 1 OS=Homo sapiens OX=9606 GN=MINPP1 PE=1 SV=1 E(blastx)=2e-63
isogroupTR98803_c12_g4	Hemicentin-1 OS=Homo sapiens OX=9606 GN=HMCN1 PE=1 SV=2 E(blastx)=1e-12
isogroupTR138432_c0_g2	Tyrosinase OS=Streptomyces glaucescens OX=1907 GN=melC2 PE=1 SV=3 E(blastx)=3e-24
isogroupTR106668_c3_g2	Protein mab-21-like 2 OS=Danio rerio OX=7955 GN=mab21l2 PE=1 SV=1 E(blastx)=5e-33
isogroupTR174149_c0_g1	Serine/threonine-protein kinase TNNI3K OS=Rattus norvegicus OX=10116 GN=Tnni3k PE=2 SV=3 E(blastx)=2e-21
isogroupTR172768_c0_g5	Microcephalin OS=Colobus guereza OX=33548 GN=MCPH1 PE=3 SV=1 E(blastx)=4e-06
isogroupTR86024_c7_g3	Protein STRUBBELIG-RECEPTOR FAMILY 5 OS=Arabidopsis thaliana OX=3702 GN=SRF5 PE=1 SV=1 E(blastx)=1e-07
isogroupTR99952_c0_g1	Transmembrane protein 183 OS=Bos taurus OX=9913 GN=TMEM183 PE=2 SV=1 E(blastx)=5e-49
isogroupTR218316_c0_g1	E3 ISG15--protein ligase Herc6 OS=Mus musculus OX=10090 GN=Herc6 PE=2 SV=1 E(blastx)=2e-23
isogroupTR139673_c4_g1	Very low-density lipoprotein receptor OS=Oryctolagus cuniculus OX=9986 GN=VLDLR PE=2 SV=1 E(blastx)=1e-17
isogroupTR121041_c4_g1	Rhombotin-1 OS=Bos taurus OX=9913 GN=LMO1 PE=2 SV=1 E(blastx)=9e-47
isogroupTR95863_c1_g1	Nucleoside diphosphate kinase OS=Actinobacillus succinogenes (strain ATCC 55618 / DSM 22257 / 130Z) OX=339671 GN=ndk PE=3 SV=1 E(blastx)=3e-16
isogroupTR179385_c0_g1	Substance-K receptor OS=Homo sapiens OX=9606 GN=TACR2 PE=1 SV=3 E(blastx)=8e-12
isogroupTR166012_c0_g1	Carboxypeptidase A2 OS=Rattus norvegicus OX=10116 GN=Cpa2 PE=1 SV=1 E(blastx)=1e-54
isogroupTR164936_c8_g12	V-type proton ATPase subunit F OS=Rattus norvegicus OX=10116 GN=Atp6v1f PE=1 SV=1 E(blastx)=1e-51
isogroupTR171405_c0_g1	Mucin-like protein (Fragment) OS=Acropora millepora OX=45264 PE=1 SV=1 E(blastx)=8e-49
isogroupTR410963_c1_g1	Nucleoredoxin-like protein 2 OS=Mus musculus OX=10090 GN=Nxnl2 PE=1 SV=1 E(blastx)=8e-13
isogroupTR114706_c0_g2	Retrovirus-related Pol polyprotein from transposon 17.6 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1 E(blastx)=3e-79
isogroupTR234262_c0_g1	Serine/threonine-protein kinase ICK OS=Mus musculus OX=10090 GN=Cilk1 PE=1 SV=2 E(blastx)=1e-05
isogroupTR105000_c5_g14	Thymidine phosphorylase OS=Homo sapiens OX=9606 GN=TYMP PE=1 SV=2 E(blastx)=1e-97
isogroupTR119728_c0_g1	Acyl-coenzyme A amino acid N-acyltransferase 1 OS=Mus musculus OX=10090 GN=Acnat1 PE=1 SV=1 E(blastx)=2e-34
isogroupTR168211_c0_g2	Beta-2 adrenergic receptor OS=Bos taurus OX=9913 GN=ADRB2 PE=2 SV=2 E(blastx)=9e-19
isogroupTR394095_c0_g1	ADP-ribosylation factor GTPase-activating protein 3 OS=Rattus norvegicus OX=10116 GN=Arfgap3 PE=1 SV=1 E(blastx)=1e-10
isogroupTR112494_c0_g1	Inward rectifier potassium channel 2 OS=Bos taurus OX=9913 GN=KCNJ2 PE=2 SV=1 E(blastx)=3e-98
isogroupTR80968_c2_g2	Proto-oncogene tyrosine-protein kinase receptor Ret OS=Homo sapiens OX=9606 GN=RET PE=1 SV=3 E(blastx)=2e-51
isogroupTR148672_c0_g2	Deubiquitinating protein VCPIP1 OS=Homo sapiens OX=9606 GN=VCPIP1 PE=1 SV=2 E(blastx)=1e-37
isogroupTR109531_c0_g2	Propionyl-CoA carboxylase alpha chain, mitochondrial OS=Mus musculus OX=10090 GN=Pcca PE=1 SV=2 E(blastx)=2e-67
isogroupTR124144_c0_g2	Protein transport protein SEC24 OS=Ustilago maydis (strain 521 / FGSC 9021) OX=237631 GN=SEC24 PE=3 SV=1 E(blastx)=3e-170
isogroupTR143108_c1_g1	Ammonium transporter Rh type C OS=Gallus gallus OX=9031 GN=RHCG PE=2 SV=1 E(blastx)=9e-14
isogroupTR103250_c2_g2	Heat shock protein 60, mitochondrial OS=Candida albicans (strain SC5314 / ATCC MYA-2876) OX=237561 GN=HSP60 PE=3 SV=1 E(blastx)=3e-54
isogroupTR171641_c0_g3	Sulfotransferase 1E1 OS=Bos taurus OX=9913 GN=SULT1E1 PE=1 SV=1 E(blastx)=7e-21
isogroupTR110509_c7_g2	Peroxisomal targeting signal 2 receptor OS=Homo sapiens OX=9606 GN=PEX7 PE=1 SV=1 E(blastx)=2e-112
isogroupTR223489_c1_g1	Interferon-inducible GTPase 1 OS=Mus musculus OX=10090 GN=Iigp1 PE=1 SV=2 E(blastx)=1e-17
isogroupTR182371_c0_g1	Vacuolar protein sorting-associated protein 4B OS=Mus musculus OX=10090 GN=Vps4b PE=1 SV=2 E(blastx)=7e-53
isogroupTR400553_c0_g1	RNA-binding protein squid OS=Drosophila melanogaster OX=7227 GN=sqd PE=1 SV=3 E(blastx)=3e-75
isogroupTR98716_c11_g2	40S ribosomal protein S14 OS=Candida albicans OX=5476 GN=RPS14 PE=3 SV=1 E(blastx)=3e-09
isogroupTR142141_c0_g2	Brain tumor protein OS=Drosophila melanogaster OX=7227 GN=brat PE=1 SV=2 E(blastx)=4e-12
isogroupTR81023_c0_g1	Scavenger receptor cysteine-rich type 1 protein M130 OS=Homo sapiens OX=9606 GN=CD163 PE=1 SV=2 E(blastx)=6e-14
isogroupTR102687_c1_g1	Polycystic kidney disease 1-related protein (Fragment) OS=Acropora millepora OX=45264 PE=1 SV=1 E(blastx)=1e-15
isogroupTR102548_c0_g1	Protocadherin-23 OS=Homo sapiens OX=9606 GN=DCHS2 PE=2 SV=2 E(blastx)=2e-38
isogroupTR259667_c0_g1	Protein sidekick-2 OS=Mus musculus OX=10090 GN=Sdk2 PE=1 SV=1 E(blastx)=5e-31
isogroupTR400327_c0_g1	Prohibitin OS=Homo sapiens OX=9606 GN=PHB PE=1 SV=1 E(blastx)=2e-61
isogroupTR96791_c7_g2	Annexin A4 OS=Homo sapiens OX=9606 GN=ANXA4 PE=1 SV=4 E(blastx)=1e-83
isogroupTR167250_c1_g2	Structural maintenance of chromosomes protein 6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=smc6 PE=1 SV=1 E(blastx)=2e-133
isogroupTR165721_c0_g1	Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 OS=Mus musculus OX=10090 GN=Svep1 PE=1 SV=1 E(blastx)=7e-69
isogroupTR267089_c1_g1	Ubiquitin-conjugating enzyme E2-17 kDa OS=Drosophila melanogaster OX=7227 GN=eff PE=2 SV=1 E(blastx)=4e-86
isogroupTR157537_c0_g1	StAR-related lipid transfer protein 9 OS=Homo sapiens OX=9606 GN=STARD9 PE=1 SV=3 E(blastx)=3e-161
isogroupTR367490_c0_g1	Sperm axonemal maintenance protein CFAP97D1 OS=Mus musculus OX=10090 GN=Cfap97d1 PE=2 SV=1 E(blastx)=3e-27
isogroupTR133080_c2_g1	D-beta-hydroxybutyrate dehydrogenase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Bdh1 PE=1 SV=2 E(blastx)=9e-31
isogroupTR307241_c0_g1	Acyl-coenzyme A oxidase, peroxisomal OS=Cucurbita maxima OX=3661 GN=Acx PE=1 SV=1 E(blastx)=4e-17
isogroupTR149476_c0_g1	Heparan sulfate glucosamine 3-O-sulfotransferase 3B1 OS=Mus musculus OX=10090 GN=Hs3st3b1 PE=2 SV=2 E(blastx)=9e-94
isogroupTR145874_c2_g11	Eukaryotic translation initiation factor 3 subunit D OS=Nematostella vectensis OX=45351 GN=v1g235689 PE=3 SV=1 E(blastx)=1e-161
isogroupTR121994_c2_g7	Tetratricopeptide repeat protein 38 OS=Mus musculus OX=10090 GN=Ttc38 PE=1 SV=2 E(blastx)=5e-51
isogroupTR91529_c0_g1	Glycerol-3-phosphate dehydrogenase 1-like protein OS=Danio rerio OX=7955 GN=gpd1l PE=2 SV=1 E(blastx)=2e-128
isogroupTR130397_c0_g1	WD repeat domain phosphoinositide-interacting protein 2 OS=Xenopus laevis OX=8355 GN=wipi2 PE=2 SV=1 E(blastx)=2e-177
isogroupTR363450_c0_g1	Serine/threonine-protein phosphatase PP1-beta catalytic subunit OS=Xenopus tropicalis OX=8364 GN=ppp1cb PE=2 SV=1 E(blastx)=8e-87
